index	sample-1	sample-2	sample-3	sample-4	sample-5	sample-6	sample-7	sample-8	sample-9	sample-10	sample-11	sample-12	sample-13	sample-14	sample-15	sample-16	sample-17	sample-18	sample-19	sample-20	sample-21	sample-22	sample-23	sample-24	sample-25	sample-26	sample-27	sample-28	sample-29	sample-30	sample-31	sample-32	sample-33	sample-34	sample-35	sample-36	sample-37	sample-38	sample-39	sample-40	sample-41	sample-42	sample-43	sample-44	sample-45	sample-46	sample-47	sample-48	sample-49	sample-50	sample-51	sample-52	sample-53	sample-54	sample-55	sample-56	sample-57	sample-58	sample-59	sample-60	sample-61	sample-62	sample-63	sample-64	sample-65	sample-66	sample-67	sample-68	sample-69	sample-70	sample-71	sample-72	sample-73	sample-74	sample-75	sample-76	sample-77	sample-78	sample-79	sample-80	sample-81	sample-82	sample-83	sample-84	sample-85	sample-86	sample-87	sample-88	sample-89	sample-90	sample-91	sample-92	sample-93	sample-94	sample-95	sample-96	sample-97	sample-98	sample-99	sample-100	sample-101	sample-102	sample-103	sample-104	sample-105	sample-106	sample-107	sample-108	sample-109	sample-110	sample-111	sample-112	sample-113	sample-114	sample-115	sample-116	sample-117	sample-118	sample-119	sample-120
g__Campylobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001893603	0.000768713	0.000419765	0	0.000312207	0.001575796	0.000956423	0.000545521	0	0	9.92E-05	0.000774493	0.000385123	0.0049328	0	0	0	0.000766695	0.000114725	0.0002079	0	0	0	0.00015208	0	0	9.73E-05	0	0	0	0	0	0	0	0	0.002117631	0	0	0	0	0	0	0.000237361	0	0.000290208	0.001550543	0	0	0.00016853	0.000304163	0	0.000801282	0.000318399	0	0.000266241	0.000117213	0.001299714	0.000299685	0.00029259	0.000548984	0.000145222	0.000170348	9.89E-05	0.00014652	0.000410256	0.00219091	0.000281215	9.73E-05	8.41E-05	0.00065023	9.92E-05	0.000138709	0.000142932	0	8.77E-05	0.001126888	0.000354893	0.000378555	0	0	0	0.000167804	0	0.000366267	0	0.000109248	0.000110503	0.000347766	0.000314779	0.000352175
g__Flexispira	0.001984619	0.000480394	5.29E-05	0.000203335	0.000213432	0	0	0	0.000280522	0.000419495	0.00071972	0	0	0.004497401	0	0.000371632	0	0	0	0	0	0.000454413	0.000207506	0	0	7.15E-05	0	0	0	0	0	0.000144134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118364	0	0	0	0	0	0.000306701	0	0.000133032	0.000519447	0	0	0.000164677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000227131	0.000197736	0	0	0	0	0	0	0	0.000297708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Helicobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234155	0.000210106	0.000239106	0	0	0	9.92E-05	0	0	7.15E-05	0	0	0	0.000383347	0	0.00010395	0	0	0	0	9.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004974359	0.000214795	0.000140607	0.000243345	8.41E-05	0.000162558	0	0	0.000142932	0	0	0.000281722	0.00026617	0.000615152	0	9.93E-05	0	0	0	0	0	0	0	0	0.000472168	0
g__Succinivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336312	0.000119933	0	0.000156104	0.000525265	0.000597764	0.000303067	0	0.00046376	0.000297516	0.000193623	0.000165053	0.000643409	0	0	0	0.000230008	0.000860437	0.000259875	0.000156291	0	0	0.00015208	0	0	0	0	0	0	0.001348548	0.000887732	0.000178455	0.000991853	0.000595187	0	0	0.000306701	0.001018071	0.000199548	0.000973963	0.00027974	0.002373606	0.002223137	0.00034825	0.000300105	0.000490677	0.000535762	0	0.000130355	0	0	0	0.000363297	0.000177494	0.003281955	0.000155966	0	0	0	0	0	0	0	0.000461538	0	0.000281215	0	8.41E-05	0	0	0	0	0	0	0	0.00026617	0	0	0	0	0	0	0.000183133	0	0	0	0	0.000157389	0.000308153
Unclassified_37(f__Idiomarinaceae)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000632397	0	0	0	0	0	0	0	8.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified_38(f__Enterobacteriaceae)	0	0.000600492	0	0.002846686	7.11E-05	0.001149161	0	0.000271223	0.000249353	0.000419495	0.002947426	0.003387813	0.000162443	0.000642486	0.000163377	0.000619387	0	0.000172093	0.000535906	0.000813082	0.000585805	6.49E-05	0.000622517	0.000914232	6.61E-05	0.000321958	0.000209446	0.00029077	0.000260926	0.000467105	0	0	0	0.000399744	0	0.000105053	0	0	0.000118078	0	0.001487579	0.000258164	0	0	0	0	0	0	0	0	0	0	0	0.000684359	0	0	0	0	0	0	0.000414938	0.000473457	0.000237939	0.00021254	0.000595187	0.006967689	0.000243368	0.000843429	0.002460338	0.000532127	0.025128238	0.005524862	0	0	0	0	0.000196271	0.000133941	0	0	0.000170814	4.71E-05	0	0.000674694	0	0	0	0	0.000146295	0	0	0	0	0	0	0	0	0	0	0	0	0	9.53E-05	0.024054202	0	0	0	0.000141958	0	0	0	0	0	0	0	0	0	0	0	0
g__Cedecea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000524084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Citrobacter	0	0	0	0	0	0	0	0	0	7.63E-05	0	0	0	0	0	0	0	0	0	0	0	0.000129832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002452395	0.00015208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Enterobacter	0	0	0	0	0	0	4.24E-05	0	0	0.000381359	0	0	0	0	9.80E-05	0.000123877	5.71E-05	3.44E-05	0	0	0	0.000194748	0.000237149	0	3.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001731102	0	0	0.00017333	0	0	0	0	0	0	0	0.00021254	0.000425134	0	0	0	0	0.001330318	0	0	0	0	0	0.000100035	0	0	0	0	0	0	9.10E-05	0	8.87E-05	0	0	0	0	9.98E-05	0.000145222	0	0	0	0	0	0	0.000146007	8.41E-05	0	0	0	0.002048692	0	0.000175416	0	0	0	0	0	0.000201054	0	0	0	0	0	0.000110503	0	0	0
g__Escherichia	0.012341851	0.024980484	0.080860966	0.072590484	0.168611269	0.085650808	0.108452138	0.190204967	0.059813608	0.057280146	0.278223319	0.702604954	0.020207927	0.026809182	0.022448046	0.050356147	0.035958904	0.033489365	0.032035251	0.014725811	0.016001727	0.057548119	0.018260509	0.08634409	0.010213863	0.022322387	0.06185639	0.065921741	0.421004566	0.130034853	0.001538553	0.001297204	0.002098825	0.002878158	0.001561037	0.006093077	0.003168151	0.002606377	0.001062699	0.032860739	0.043486885	0.002581645	0.000990317	0.000500429	0.000872808	0.002252867	0.001316813	0.004983516	0.004015373	0.001351351	0.002396457	0.154808896	0.060372187	0.036347046	0.040120649	0.322972036	0.03775972	0.000772657	0.032061163	0.000444774	0.009024896	0.009587501	0.006781274	0.006163656	0.105773319	0.061069745	0.056948163	0.212160712	0.075761432	0.102767061	0.363158236	0.218476817	0.014953715	0.010621655	0.01073771	0.013454709	0.064573111	0.024979909	0.030784787	0.036195359	0.022490463	0.052837481	0.007869002	0.211179157	0.01171459	0.013479458	0.008838056	0.028320264	0.193328944	0.04391875	0.019677607	0.003634092	0.003015473	0.004542125	0.004564103	0.007732623	0.007170979	0.031732126	0.018875857	0.013058792	0.077701697	0.244960237	0.258945162	0.110176428	0.043853879	0.048118098	0.057270872	0.03908579	0.360329249	0.391440346	0.531344244	0.135697505	0.169551432	0.434941855	0.509940484	0.034631562	0.079065142	0.046426708	0.048633335	0.083949639
g__Klebsiella	0	0	0.000423079	0.000711671	0.000498008	0.000229832	0.000424304	0.000774923	3.12E-05	0.00083899	0.000171362	0.009568283	0.000194932	5.84E-05	0.000326755	0.000185816	0.000570776	0.000275349	0.002679528	0.000722739	0.000215823	0.000649161	0.000266793	0.002471811	0.000264437	0.000107319	0.000418892	0.000415386	0.00084801	0.000538967	0	0	0	0	0	0	0	0	0	0.000530012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295911	0.000237939	0.000141693	0.000935295	0	0.000405614	0.002376936	8.48E-05	0.001596382	0	0.002517659	0	0.000329354	0.000174125	0.000150053	0.000294406	0.000133941	0.000224706	8.69E-05	0	0.000424208	0	0.001764584	0.00013312	0	0	0.000149843	0.000146295	0	0	0	0	0	0	0	0	0	0	0.000108372	0	0	0.000524084	0	0	0	0	0.000993707	0	0	0	0.000167804	0.000103956	0	0	0	0	0	0	0
g__Salmonella	0	0.000180148	0.001110582	0.004066694	0.001494024	0.003677316	0.000721317	0.000309969	0.000903905	0.000152544	0.009767633	0.004028751	0.000422352	0	0	0.000247755	0.000228311	0.000344187	0	0	0.001387433	3.25E-05	0.000177862	0.000338604	0	0	0	0.000540002	0	0.000179656	0	0	0	0	0	0.000315159	0	0	0	0.000530012	0.002181782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004421393	0.01311565	0.002028068	0.001763533	0.001696785	0.002926699	0.060970067	0.002167984	0.000712082	0.000988061	0	0	0	0	0	0	0.000170814	9.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41E-05	0	0	0	0	0	0	0	0	0	0	0	0.000321686	0	0	0	0	0	0	0	0	0
g__Serratia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001081939	0.001368717	0	0	0	0	0	0	0	0	0	0	0.000595187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73E-05	0	0	0	0	0.002001048	0	0	0	0	0.000520513	0	0.00024825	0	0	0	0	0	0	0	0	0	0
g__Alcanivorax	0	0	0	0	0	0	0	0	0	7.63E-05	0	9.16E-05	0.00165692	0	0	0	0	0	0	0	6.17E-05	0	0	0	6.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Halomonas	0.000434135	0	0.000475964	0.000508337	0.000142288	0.000229832	0	0.000464954	0.000124677	0.000266951	6.85E-05	0.000137344	0.00022742	0.000116816	6.54E-05	0.001114896	0.000171233	0.000413024	0.000416816	0.007046707	0.000647469	0.000551787	0.000148218	0.000101581	0.000165273	0	0.000279261	0.000166154	0	0.000287449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414938	0.000651003	0	0	0	0	0	0	0.000254518	0	0	0	0.000237361	0.00049403	0	0	0	0	0.000112353	0	0	0	0	0	0.000221867	0	0.000103977	0	0	0.000199631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified_39(f__Pasteurellaceae)	0.000124039	0	0	0.021756812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000942507	0	0	0	0.0002367	0	6.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92E-05	0.000356909	0.00021254	0	0	0	0	0	0	0	0	0.000949442	0	0	0	9.81E-05	0	5.62E-05	0.000130355	0	0	0	0.000103799	0	0	0	0.000299685	0.000146295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Actinobacillus	0.885016125	0.413018675	0.620233751	0.423342822	0.549800797	0.035202635	0.107985404	0.068386997	0.04868622	0.01727557	0.00901364	0.047887195	0.012215724	0.496875183	0.084466083	0.288510375	0.370319635	0.027121911	0.355067286	0.23362544	0.052599124	0.024960239	0.008300231	0.046016321	0.015337322	0.043643128	0.042028834	0.05271247	0.075864318	0.015414466	0.004911533	0.000672624	0.004797314	0.001199232	0	0.000210106	0.000418435	0.000242454	0	0.000397509	0.00233054	0.000129082	0.000990317	0	0.000555423	0.00054615	0.00011971	0.000153339	0.000344175	0.00031185	0.000781454	0	0	0	0	0	0	0.001181711	0	0.001087225	0.015560166	0.003432562	0.004580334	0.00417995	0.008587705	0.048227338	0.060517563	0.004063794	0.107236786	0.012904084	0.03675086	0.031121057	0.02575362	0.010209963	0.007255209	0.019206722	0.007360157	0.002009108	0.010167968	0.023290171	0.008882309	0.01022813	0.011007505	0.058490762	0.003549876	0.006153666	0.005614765	0.011537885	0.005998098	0.002295753	0	0	0	0	0	0	0	0	0	0	0.020641064	0	0	0	0	0	0	0	0	0	0	0	0.018452103	0	0	0	0	0	0	0
g__Aggregatibacter	0	0	0	0	0	0	0.000551595	0.002557247	0.000436368	0	0	0	0	0.000642486	0.000294079	0.001238774	0.000799087	0.000103256	0.00035727	0.035369049	0.000709132	0.000129832	0	0.000372465	6.61E-05	0	6.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000162245	0	0	0	0	0	0	0	0	0	0	0	0	0.000130355	0	0	0	0.000207598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Haemophilus	0	0	0	0	0	0	0	0.000232477	3.12E-05	3.81E-05	0	0	0	0	0.000163377	0.000247755	0.000570776	0	0	0.004652633	3.08E-05	0	0	0.000101581	0	0	0.000104723	8.31E-05	0	0	0	0	0.000179899	0	0	0	0	0.000121227	0	0	0	0	5.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041961	0	0	0	0	0	0	0.000112353	8.69E-05	0	9.43E-05	0.000136457	0.000467096	0.00013312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pasteurella	0.011969735	0.010989011	0.003860595	0.046563644	0.013019351	0.001608826	0.00407332	0.006238134	0.004145498	0.001182213	0.000342724	0.06153001	0.000649773	0.011506337	0.000555483	0.006131929	0.01130137	0.000653955	0.005894962	0.005375373	0.00200407	0.000843909	0.000237149	0.007584736	0.000198327	0.002039064	0.001396307	0.003364626	0.014807567	0.002874492	0.000650926	9.61E-05	0.000599664	0	0	0.000315159	0	0.000121227	0	0.000331257	0.001041305	0.001097199	0.000165053	0	0	0	0	0.000306678	0	0	0	0	0	0	0	0	0	0.000181802	0	0.000247097	0	0	0	0.000495926	0.000595187	0.00505499	0.002028068	0.003987119	0.007974888	0.001795929	0.00915525	0.027274635	0.001305483	0.000576369	0.000406292	0.00040014	0.001177625	0.000401822	0.000280883	0.001347006	0.000113876	0.006033183	0.000318399	0.001245589	0.000621228	0.000468851	0.000571874	0.00019979	0.002852754	0.000748615	0	0	0	0	0	0	0	0	0	0	0.000347326	0	0	0	0	0	0	0	0	0	0	0	0.000415822	0	0	0	0	0	0	0
Unclassified_40(f__Moraxellaceae)	0.000620194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297708	0	0	0	0	0	0	0	0	0	0	0	0.000363844	0	0	0	0	0	0	0
g__Acinetobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54E-05	0.000681325	0.000114155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007624165	0.000454262	0.000444906	0.00021978	0.00025641	0.000515508	0.000773341	0.006910985	0.016269391	0.005418586	0.003225166	0.002358054	0.021916242	0.001409603	0.004429242	0.001183232	0.001242126	0.005489046	0.00104073	0.003177598	0.098837911	0.00934109	0.002235043	0.002792785	0.045713562	0.001638717	0.002099564	0.001043297	0.00083941	0.001452721
g__Moraxella	0.000434135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145222	0	0	0	0	0	0	0	0	0	0	0	0.00142932	0	0	0	0	0.000236597	0	0	0	0.000279673	0	0	0	0	0	0	0	8.80E-05
g__Pseudoalteromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001454413	0	0.005880899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified_41(f__Xanthomonadaceae)	0	0	0	0	0	0	8.49E-05	0	0	3.81E-05	6.85E-05	0	0.000617284	0	0	0	0	0	0	0	0	0	0	0	9.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Luteibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001328764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Sphaerochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000769276	0.001729605	0.000659631	0.000559642	0.000936622	0.000210106	0.000358659	0.000666747	0.000354233	0	0.000446274	0.000451788	0.001870599	0.001429797	0.000872808	0.001024031	0.00185551	0.000230008	0.00068835	0.000883576	0.003594686	0	0.000504905	7.60E-05	0	0.002888838	0	0	0.001048153	0	0	0.000473457	0.001546606	0	0.000510161	0.000341553	0.000243368	0	0	0	0	0	0	0	0.000580417	0.0020007	0.000588813	0	0.000730296	0	0.000341627	0.000659879	0.0292927	0.000259498	0.000709975	0.000937701	0.000259943	0.000349633	0.007607344	0.000249538	0	0.000113565	0.000296604	0.00021978	0.002461538	0.00085918	0	0.000194676	0.000546517	0	0	9.25E-05	0	9.09E-05	0.000394685	0.000788821	0.000576701	0	0.000283836	0	0.000442318	0.000279673	0	0.0002747	0.000253261	0.000600863	0.000939278	0.000782473	0.000524631	0.001100546
g__Treponema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77E-05	0	0	0	0	0	0	0.006864311	0.011242433	0.02896378	0.009354013	0.004839213	0.008299191	0.032159723	0.008728331	0.012634313	0.001126275	0.004363564	0.009229379	0.012048856	0.013797541	0.010791081	0.06273894	0.003172323	0.00291344	0.028509149	0.008575884	0.016150039	0.008183306	0.025966532	0.017489164	0.001196917	0.024381789	0.000340616	0	0.016400518	0.000197677	0.001659751	0.000887732	0.009458093	0.001275239	0.001105348	0.001297903	0.032205727	0.00115013	0.006702299	0.000399095	0.002532303	0.002867333	0.023142654	0.001235076	0.001973417	0.005852048	0.001373896	0.0024779	0.008089433	0.001129747	0.002277515	0.003676471	0.011553332	0.001764584	0.003017394	0.00304753	0.00036392	0.002697168	0.023919245	0.006038828	0.002904444	0.006359662	0.011122646	0.005347985	0.008	0.015551164	0.00492126	0.007495011	0.003363182	0.001246275	0.007045748	0.004299982	0.003144504	0.007730084	0.004253826	0.067387875	0.013131044	0.001656178	0.003926392	0.001439849	0.002412642	0.001454301	0.002494932	0.004532552	0.00183614	0.007483476	0.035913586	0.025560772	0.050102303	0.054234901
Unclassified_42(o__CW040)	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000467262	0	0.000247755	0	0	0	0.000587226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified_43(f__F16)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011835	0.001345248	0.000119933	0.000319795	0.000312207	0	0.000298882	0.00036368	0.000413272	0	0.001140477	0.000129082	0	0.000357449	0.000555423	0.000136537	0	0.000230008	0.000401537	0.00010395	0.000364678	0	0.000288517	0.00015208	0.000335137	0	0	0	0.000246624	0	0	0	0	0	0.000425134	0.000136621	0.000243368	0	0.003987444	0	0.002921888	0	0	0.000329354	0.0006965	0.000350123	0.000392542	0.000133941	0.00033706	0.000304163	0.000227752	0.000235671	0.000545827	0.000103799	0.000709975	0.000117213	0	0.001198741	0.000438885	0.000748615	0	0.000340696	0	0.00014652	0.000205128	0.000515508	0.001054556	0.000535358	0.000420398	0	0.000297708	9.25E-05	0	0	0	0	0	0	0	9.93E-05	0	0	0	0	0	0.000109248	0.000110503	0	0.000104926	0.000220109
g__Anaeroplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000532576	0.002498318	0.000119933	0.000239846	0	0	0.000358659	0.000121227	0	0	0	0.000968117	0.000935299	0.000285959	0.0010315	0	0.00011971	0	0	0.00010395	0	0	0	0.00015208	0	0.000404437	0	0	0	0	0	0.000532639	0	0	0	0	0	0.000153351	0.000169678	0	0	0	0.000356041	0	0	0.000100035	0	0	0.00016853	0	0	0	0.000136457	0.000103799	0	0	0	0	0.000146295	0.000199631	0.000363055	0.001703481	0	0	0.000564103	0	0.000140607	0.000243345	0	0.000162558	0	0	0	0	0.000131562	0	0	0	0	0	0	0	0	0	0.000253261	0	0	0	0.000104926	0
g__Mycoplasma	0	0.008286795	0.004706753	0.026331842	0.016363119	0.015398759	0.000381874	0.001627339	0.00258704	0.005834795	0.005586401	0.029208442	0.005230669	0.147888558	0.032936871	0.008795293	0.168493151	0.015798169	0.001131356	0.006369139	0.026484553	0.0246032	0.001333966	0.005688552	0.012131028	0.004471632	0.002652983	0.00324001	0.006979778	0.002119938	0	0	0.000899496	0	0	0	0	0.000121227	0	0	0.00024793	0	0	0.00014298	0.000238039	0.000136537	0.000179565	0.000153339	0	0	0.000104194	0	0	0	0	0	0	0	0.000123312	0	0.011514523	0.002899923	0.004044971	0.001700319	0.000425134	0.000478175	0.000811227	0.000536727	0.002375498	0.002328056	0.003895851	0.004685642	0.00427249	0.000988061	0.000116083	0	0.000392542	0	0	0	0	0	0	0.000103799	4.44E-05	0	0.000103977	0	0	0	0	0	0	0	0.000102564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified_44(o__RF39)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018640156	0.019746325	0.012113217	0.008714423	0.011629722	0.022061141	0.015422321	0.01654746	0.016235683	0.010401484	0.012842763	0.009100297	0.007922535	0.022090363	0.032214552	0.009967231	0.006404501	0.014413862	0.025526301	0.008316008	0.012138578	0.009338596	0.002380265	0.002053076	0.009383827	0.006239889	0.015133084	0	0.005734016	0	0.001452282	0.001893827	0.001011243	0.002408785	0.001275402	0.010861398	0.011194938	0.009124367	0.014677187	0.003924438	0.008570872	0.002028114	0.002136245	0.004940305	0.006268501	0.038213375	0.005201178	0.009777659	0.017021516	0.014034935	0.006377043	0.022812971	0.014691835	0.003736766	0.012513312	0.00416105	0.004574994	0.008341242	0.01514154	0.018665469	0.041823991	0.023905514	0.015176232	0.016996337	0.014974359	0.047426755	0.014974691	0.054947194	0.016017152	0.013167163	0.006053389	0.017847235	0.012959169	0.022417243	0.024996711	0.015100293	0.014328808	0.027350589	0.004210228	0.009582444	0.00116611	0.009005482	0.001195488	0.010392821	0.002975814	0.010214672	0.006022432	0.004086246	0.00734484	0.011005459
